 Q,X,reg5,reg7,income,gender,age,edu1,edu2,occ,group,answered1,time1,pq1,pq2,pq3,pq4,pq5,pq6,pq7,pq8,pq9,pq10,z2,answered2,time2,q1,q2,q3,q4,q5,q6,q7,q8,q9
1552,13368,3,5,0.909166667,2,64,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1553,13382,3,5,3.713333333,2,73,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1554,13388,3,5,1.720833333,1,53,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1555,13389,3,5,1.720833333,1,21,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1556,13397,2,5,1.915833333,1,45,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1557,13398,2,5,1.915833333,2,45,4,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1558,13400,2,5,3.593333333,1,49,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1559,13401,2,5,3.593333333,2,49,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1560,13404,4,5,0.999166667,2,83,1,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1561,13443,3,5,0.38,1,74,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1562,13445,3,5,1.468333333,1,80,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1563,13450,3,5,0.82,2,68,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1564,13452,3,5,9.889166667,2,56,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1565,13459,3,5,0.763333333,2,66,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1566,13460,3,5,4.808333333,1,37,4,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1567,13464,3,5,2.5725,1,82,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1568,13466,3,5,1.2125,1,71,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1569,13473,2,5,0.35,1,82,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1570,13478,2,5,0.521666667,2,77,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1571,13565,4,5,1.268333333,1,84,3,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1572,13566,4,5,1.268333333,2,81,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1573,13568,3,5,0.578333333,2,80,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1574,13576,3,5,0.9375,2,71,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1575,13578,3,5,1.77,2,71,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1576,13579,3,5,1.77,1,26,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1577,13585,3,5,1.161666667,2,69,1,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1578,13586,4,5,0.095,1,59,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1579,13589,4,5,5.261666667,1,71,6,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1580,13590,4,5,5.261666667,2,62,1,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1581,13591,2,5,5.2525,1,37,5,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1582,13595,2,5,1.974166667,2,36,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1583,13600,2,5,2.159166667,2,56,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1584,15836,3,5,6.36,1,44,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1585,15931,4,5,1.4375,1,81,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1586,15933,4,5,1.73,1,85,6,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1587,15934,4,5,1.73,2,84,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1588,15936,4,5,1.785,1,85,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1589,15937,4,5,1.785,2,85,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1590,15940,2,5,0.128333333,2,80,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1591,15943,3,5,1.049166667,2,72,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1592,15944,3,5,1.049166667,1,45,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1593,15947,2,5,2.49,2,44,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1594,15982,2,5,0.705833333,2,71,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1595,15999,2,5,3.300833333,2,63,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1596,16000,2,5,3.300833333,2,93,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1597,16010,2,5,2.415833333,1,60,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1598,16012,2,5,2.415833333,1,30,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1599,16014,2,5,11,1,53,5,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1600,16022,3,5,3.643333333,2,77,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1601,16031,3,5,0.919166667,1,73,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1602,16049,3,5,1.383333333,1,84,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1603,16050,3,5,1.383333333,2,79,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1604,16053,3,5,2.287833333,2,76,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1605,16054,3,5,2.287833333,2,53,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1606,16128,2,5,1.475,2,71,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1607,16133,2,5,2.4275,2,43,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1608,16139,2,5,3.3675,2,38,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1609,16147,2,5,6.7725,1,41,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1610,16150,2,5,4.0525,1,40,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1611,16151,2,5,4.0525,2,40,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1612,16158,3,5,1.519166667,2,75,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1613,16160,3,5,0.690833333,1,87,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1614,16163,3,5,0.579166667,2,86,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1615,16167,2,5,3.445,1,42,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1616,16171,4,5,7.21,1,73,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1617,16174,4,5,7.21,2,32,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1618,16177,4,5,7.21,2,94,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1619,16232,2,5,1.5425,2,86,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1620,16244,2,5,1.756666667,1,65,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1621,16253,2,5,4.921666667,1,41,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1622,16257,2,5,1.661666667,2,50,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1623,16258,2,5,1.661666667,2,20,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1624,16262,2,5,0.448333333,2,58,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1625,16263,2,5,2.574166667,1,49,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1626,16264,2,5,2.574166667,2,76,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1627,16266,2,5,6.035833333,2,70,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1628,16277,2,5,6.920833333,2,56,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1629,16280,3,5,4.226666667,2,66,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1630,16283,3,5,1.165,1,83,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1631,16288,3,5,2.87,2,75,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1632,16289,3,5,2.87,2,46,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1633,16293,3,5,2.043333333,2,74,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1634,16294,3,5,0.905833333,2,70,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1635,16296,3,5,1.233333333,2,78,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1636,16354,2,5,0.9225,2,73,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1637,16355,2,5,0.9225,1,47,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1638,16356,2,5,1.131666667,2,67,6,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1639,16359,2,5,6.180833333,2,52,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1640,16360,2,5,6.180833333,2,23,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1641,16477,2,5,5.125,1,57,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1642,16522,3,5,5.156666667,2,58,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1643,16523,3,5,5.156666667,2,23,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1644,16586,2,5,0.701666667,2,83,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1645,16659,4,5,9.666666667,1,50,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1646,424,4,6,2.953333333,1,54,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1647,425,4,6,2.953333333,2,27,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1648,662,4,6,1.18,2,63,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1649,1530,3,6,9.825,1,46,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1650,1781,4,6,3.710833333,1,60,6,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1651,2002,4,6,1.805,1,78,6,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1652,6451,3,6,2.7375,2,38,3,2,8,1,,,,,,,,,,,,,,,,,,,,,,,,
1653,6709,4,6,8.971666667,2,56,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1654,7072,4,6,3.096666667,1,52,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1655,7073,4,6,3.096666667,1,80,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1656,7165,4,6,0.7275,1,39,3,2,8,1,,,,,,,,,,,,,,,,,,,,,,,,
1657,7179,3,6,6.739166667,2,35,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1658,7738,4,6,3.489166667,2,33,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1659,7859,4,6,1.445,2,59,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1660,7895,4,6,1.210833333,1,72,4,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1661,7898,4,6,1.210833333,2,94,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1662,8144,3,6,11,1,48,5,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1663,8205,3,6,2.8,1,80,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1664,8206,3,6,2.8,2,75,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1665,8212,3,6,11,1,67,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1666,8238,3,6,2.781666667,2,80,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1667,8249,3,6,6.565833333,2,28,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1668,8251,3,6,9.176666667,1,47,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1669,8252,3,6,9.176666667,2,47,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1670,8256,3,6,3.8825,2,45,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1671,8259,3,6,3.869166667,1,72,4,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1672,8260,3,6,3.869166667,2,67,3,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1673,8266,3,6,8.971666667,1,72,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1674,8268,3,6,8.971666667,1,39,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1675,8279,3,6,4.9475,2,39,4,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,
1676,8286,3,6,1.628333333,2,83,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1677,8304,3,6,5.7075,1,52,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1678,8305,3,6,5.7075,2,57,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1679,8309,3,6,8.011666667,1,56,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1680,8314,3,6,3.668333333,2,57,1,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1681,8315,3,6,3.668333333,2,33,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1682,8322,3,6,3.590833333,1,47,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1683,8328,3,6,2.406666667,2,47,4,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,
1684,8333,3,6,0.560833333,2,56,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1685,8335,3,6,1.9,1,82,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1686,8336,3,6,1.9,2,82,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1687,8337,3,6,1.605833333,2,70,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1688,8338,3,6,6.705,1,41,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1689,8368,3,6,4.035833333,2,84,1,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1690,8369,3,6,4.276666667,2,70,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1691,8371,3,6,4.276666667,2,47,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1692,8377,3,6,2.273333333,2,63,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1693,8379,3,6,1.733333333,2,73,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1694,8381,3,6,4.198333333,1,37,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1695,8388,3,6,6.286666667,2,51,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1696,8403,3,6,1.783333333,2,63,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1697,8405,3,6,2.090833333,2,73,1,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1698,8418,3,6,2.865,2,58,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1699,8425,3,6,11,1,24,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1700,8431,3,6,3.8525,1,53,4,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1701,8435,3,6,4.0625,2,45,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1702,8442,3,6,1.296666667,2,77,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1703,8461,4,6,7.253333333,1,43,4,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,
1704,8465,4,6,4.369166667,1,34,3,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,
1705,8482,4,6,4.316666667,1,37,4,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,
1706,8494,4,6,3.43,1,37,4,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,
1707,8498,4,6,3.081666667,1,63,3,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1708,8505,4,6,2.104166667,1,65,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1709,8515,4,6,1.6675,1,74,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1710,8517,4,6,1.293333333,2,69,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1711,8520,4,6,2.034166667,2,62,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1712,8523,4,6,1.859166667,1,75,4,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1713,8524,4,6,1.859166667,2,73,6,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1714,8525,4,6,0.6575,2,76,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1715,8532,4,6,6.131666667,1,50,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1716,8533,4,6,6.131666667,2,49,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1717,8536,4,6,6.131666667,1,22,4,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1718,8539,4,6,1.845833333,1,80,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1719,8541,4,6,0.544166667,2,79,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1720,8542,4,6,0.435,2,91,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1721,8547,4,6,1.9775,1,57,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1722,8551,4,6,1.646666667,2,83,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1723,8558,4,6,0.300833333,2,88,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1724,8561,4,6,3.9,2,21,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1725,8564,4,6,0.440833333,2,75,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1726,8565,4,6,4.7525,1,63,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1727,8571,4,6,3.3775,1,53,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1728,8580,4,6,2.731666667,2,74,3,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1729,8582,4,6,3.100833333,1,75,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1730,8583,4,6,3.100833333,2,73,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1731,8593,4,6,2.523333333,2,80,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1732,8596,4,6,0.489166667,2,78,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1733,8600,4,6,1.385833333,2,68,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1734,8601,4,6,0.814166667,2,77,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1735,8603,4,6,0.865,2,79,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1736,8612,4,6,5.28,1,28,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1737,8614,4,6,6.139166667,2,42,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1738,8617,3,6,7.375833333,1,49,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1739,8627,4,6,2.8225,2,42,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1740,8632,4,6,1.730833333,1,20,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1741,8639,4,6,1.875,1,50,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1742,8640,4,6,1.065833333,1,85,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1743,8641,4,6,1.065833333,2,84,1,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1744,8646,3,6,3.371666667,1,55,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1745,8647,3,6,3.371666667,2,50,3,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1746,8648,3,6,3.371666667,2,23,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1747,8649,3,6,3.371666667,2,22,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1748,8652,3,6,2.905833333,1,84,3,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1749,8653,3,6,2.905833333,2,80,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1750,8657,3,6,2.084166667,1,82,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1751,8660,3,6,3.613333333,2,64,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1752,8663,3,6,2.11,1,83,6,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1753,8667,3,6,0.6125,2,86,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1754,8668,3,6,0.580833333,2,87,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1755,8669,3,6,0.864166667,1,83,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1756,8670,3,6,0.843333333,1,84,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1757,8671,3,6,1.211666667,1,83,3,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1758,8675,3,6,0.7175,1,87,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1759,8694,4,6,1.2375,1,98,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1760,8698,4,6,3.248333333,2,69,6,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1761,8701,4,6,0.845833333,2,75,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1762,8706,4,6,0.5575,2,82,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1763,8710,3,6,0.570833333,2,82,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1764,8711,3,6,2.535833333,1,47,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1765,8712,3,6,2.535833333,2,37,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1766,8715,3,6,6.1575,1,42,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,
1767,8727,3,6,6.908333333,1,57,4,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1768,8728,3,6,6.908333333,2,55,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1769,8730,3,6,2.586666667,1,40,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1770,8737,3,6,1.666666667,1,69,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1771,8739,3,6,6.5575,2,41,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1772,8740,3,6,5.498333333,1,39,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1773,8741,3,6,6.5575,1,41,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1774,8743,3,6,5.498333333,2,37,4,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1775,8745,3,6,0.9575,1,76,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1776,8751,3,6,4.4825,2,49,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1777,8760,3,6,1.865,2,47,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1778,8764,3,6,3.0075,1,54,6,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1779,8765,3,6,3.0075,2,50,6,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1780,8767,3,6,3.0075,2,28,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1781,8773,3,6,2.471666667,1,46,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1782,8781,3,6,6.563333333,2,55,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1783,8782,3,6,6.563333333,1,29,4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,
1784,8784,3,6,3.525833333,1,72,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1785,8788,3,6,7.4,2,49,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1786,8789,3,6,7.4,2,23,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1787,8792,3,6,1.216666667,2,38,6,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1788,8797,3,6,0.880833333,2,58,6,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1789,8803,3,6,2.713333333,2,37,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1790,8809,3,6,8.141666667,1,60,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1791,8813,3,6,4.831666667,2,40,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1792,8818,3,6,9.74,2,44,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1793,8821,3,6,1.020833333,1,82,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1794,8825,3,6,4.290833333,2,24,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1795,8832,3,6,1.005,2,74,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1796,8839,3,6,1.019166667,1,77,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,
1797,8841,3,6,1.019166667,1,20,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1798,8843,3,6,3.380833333,2,57,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1799,8852,3,6,1.759166667,1,21,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1800,8862,3,6,2.585833333,2,30,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1801,8863,3,6,2.585833333,1,27,4,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1802,8864,3,6,1.744166667,1,71,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1803,8872,3,6,0.5075,2,79,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1804,8873,3,6,2.096666667,1,52,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1805,8890,3,6,11,1,26,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1806,8901,3,6,3.1925,1,23,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1807,8907,3,6,4.638333333,1,51,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1808,8919,3,6,11,2,30,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1809,8924,3,6,7.8925,2,20,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1810,8926,3,6,7.8925,2,86,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1811,8927,3,6,11,1,61,5,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1812,8930,4,6,5.365,2,55,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1813,8933,3,6,1.635,2,86,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1814,8939,3,6,2.664166667,2,48,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,
1815,8941,3,6,2.636666667,1,62,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1816,8942,3,6,2.636666667,2,55,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
1817,8943,3,6,4.411666667,1,41,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1818,8944,3,6,4.411666667,2,38,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
1819,8949,3,6,0.9425,1,82,1,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,
1820,8956,3,6,6.085,1,55,4,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1821,8963,3,6,0.645833333,1,61,6,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
